CustomerID,recency,fequency,monetry,RFM_Score
15120,152,19,100.44,322
14972,151,16,111.03,322
17267,150,30,163.48,322
14331,147,27,137.09,322
13248,147,22,109.16,322
13355,145,29,137.25,322
17122,142,28,105.91,322
15689,142,23,129.49,322
15683,140,26,114.77,322
17958,139,26,147.55,322
15342,139,24,105.58,322
16272,139,21,76.24,322
15232,136,27,80.95,322
12729,136,25,128.24,322
13242,135,25,100.05,322
15396,135,16,89.09,322
13933,132,23,125.59,322
12363,132,23,99.17,322
17256,130,29,123.29,322
17268,130,27,119.44,322
12624,129,32,150.64,322
18200,129,26,105.48,322
16641,128,30,122.16,322
16816,126,25,107.61,322
14513,123,23,101.56,322
16808,122,22,97.22,322
18027,121,20,94.39,322
15364,118,28,110.41,322
16820,118,25,145.96,322
14208,117,32,144.77,322
15198,115,26,138.07,322
13244,115,24,131.64,322
15400,115,24,115.25,322
18222,115,18,94.91,322
15035,112,25,104.23,322
13372,112,18,115.67,322
15216,110,21,128.26,322
14660,109,28,122.22,322
13877,109,22,99.53,322
17333,108,28,105.62,322
15417,108,23,88.32,322
15975,107,23,96.19,322
15947,105,27,167.06,322
15675,104,31,162.36,322
16211,104,31,161.27,322
16080,104,30,147.68,322
12527,104,23,99.04,322
13774,104,21,112.95,322
13038,103,27,129.98,322
15341,103,20,95.43,322
16627,102,17,114.95,322
12930,101,23,123.33,322
16236,101,20,97.55,322
13529,101,15,113.98,322
15475,100,29,110.98,322
15075,100,26,140.2,322
14652,100,18,84.08,322
16872,100,16,127.38,322
18155,98,26,119.71,322
13670,98,24,94.5,322
14757,98,18,107.61,322
12823,97,17,150.65,322
12579,96,27,133.93,322
18278,96,21,119.55,322
13514,96,17,125.45,322
17370,95,30,98.95,322
16321,95,28,140.8,322
17513,95,18,94.57,322
12566,95,17,94.28,322
17572,94,31,135.94,322
13886,94,15,86.73,322
18053,93,31,140.27,322
16613,93,28,135.71,322
14164,93,28,99.82,322
16404,93,22,162.65,322
15930,90,18,107.5,322
17957,89,28,94.37,322
12512,89,26,116.16,322
13801,89,20,125.1,322
13792,89,20,118.1,322
15181,89,20,83.87,322
13364,89,18,85.06,322
13351,89,15,83.97,322
18033,88,30,116.98,322
15127,88,28,141.89,322
17483,88,26,137.45,322
16803,88,24,98.48,322
16758,88,22,132.91,322
14557,87,32,114.88,322
13177,87,29,154.2,322
13049,87,28,141.81,322
15300,87,27,130.39,322
18194,87,25,119.85,322
15766,87,24,125.04,322
14317,87,23,119.79,322
16160,87,22,82.59,322
13504,87,21,119.69,322
16909,87,18,97.55,322
12740,86,27,110,322
12394,86,25,108.01,322
13169,86,18,114.02,322
18088,84,32,138.16,322
14801,84,32,120.1,322
16380,84,27,100.24,322
13193,84,24,123.99,322
17025,83,31,115.48,322
16982,83,22,97.97,322
15193,83,19,159.55,322
13666,83,16,87.1,322
12824,82,24,110.54,322
13283,82,18,81,322
12667,81,29,132.35,322
16753,81,29,122.17,322
17489,81,29,89.23,322
15840,81,27,111.61,322
14761,81,21,101.41,322
16430,80,23,160.17,322
14537,80,23,141.02,322
14975,80,22,86.9,322
17707,208,19,67.55,321
16287,192,23,72.66,321
12922,184,23,72.78,321
16498,184,16,72.47,321
18142,174,17,60.32,321
16112,166,16,40.92,321
16305,161,20,73.3,321
12763,161,17,65.04,321
17353,152,17,68.1,321
18099,150,17,73.8,321
13621,139,19,59.45,321
15541,137,22,73.82,321
12593,131,18,68.1,321
12715,129,18,63.26,321
13210,116,20,71.16,321
14212,112,20,71.82,321
18255,112,16,61.74,321
15099,107,15,65.13,321
16715,101,25,66.58,321
17154,98,21,65.88,321
17674,97,27,74.49,321
16778,97,16,69.84,321
15175,94,20,56.03,321
12718,94,16,58.52,321
14518,87,16,75.19,321
16793,80,16,70.83,321
15098,205,4,1316.9,315
15825,195,10,169.73,313
17415,102,14,223.53,313
14622,207,14,76.65,312
13811,206,10,102.5,312
15045,174,12,117.83,312
12750,151,13,91.49,312
17053,151,13,83.64,312
12929,145,9,87.7,312
13631,122,12,98.72,312
12884,111,6,121.81,312
16215,103,14,88,312
17929,100,15,137.4,312
16342,98,8,77.68,312
14681,94,13,108.45,312
17506,93,14,83.87,312
17647,88,10,76.83,312
12789,88,4,77.8,312
14029,86,13,85.59,312
17026,208,5,28.24,311
14241,206,12,46.05,311
17234,205,12,70.4,311
13080,202,13,70.08,311
12732,202,11,46.27,311
18165,200,9,29.13,311
12980,199,13,65.3,311
17446,199,9,24.95,311
13826,199,7,55.65,311
12908,199,6,15.61,311
16257,199,1,23.95,311
13618,196,12,37.08,311
15909,196,7,27.02,311
17879,196,5,31.54,311
15389,195,6,17.84,311
15412,194,9,49.76,311
17877,193,12,66.49,311
16114,193,8,42.75,311
14795,189,6,56,311
12548,189,4,13.6,311
16545,187,8,37.46,311
17900,187,7,36.5,311
14351,187,1,6.25,311
17408,186,8,60.23,311
17391,186,3,9.18,311
15578,185,12,50.8,311
15007,182,12,61.93,311
17939,182,12,53.47,311
17781,182,9,56.03,311
16338,180,11,63.08,311
16581,178,8,29.01,311
16091,177,15,70.4,311
13678,174,9,20.37,311
14483,172,14,53.62,311
15895,172,9,31.77,311
16998,172,7,41.15,311
15256,171,10,38.9,311
17440,170,8,21.28,311
17948,170,1,4.49,311
13967,168,4,24.2,311
12875,166,8,19.01,311
14117,166,3,9.75,311
14259,164,3,10.95,311
16866,163,11,63.89,311
18146,163,8,26.6,311
17312,161,13,57.42,311
12864,161,6,16.52,311
16696,158,10,59.3,311
13194,158,10,45.53,311
13420,157,9,49.47,311
15118,157,1,2.17,311
15942,156,13,54.71,311
14143,156,6,41.9,311
17941,153,6,24.37,311
17887,152,9,62.4,311
17553,152,6,29.2,311
15374,151,10,38.41,311
17723,150,10,52.5,311
13218,150,3,7.75,311
16302,149,10,38.53,311
14079,147,12,63.28,311
14053,147,9,30.18,311
17331,146,1,12.95,311
15247,145,13,66.13,311
13217,145,8,32.68,311
13307,143,11,53.54,311
13645,143,5,26.85,311
14406,142,6,37.33,311
12641,138,9,47.65,311
16927,138,6,29.44,311
13273,136,12,42.44,311
15797,136,9,38.86,311
16582,136,6,21.73,311
14772,135,8,46.13,311
16828,135,7,29,311
12968,135,4,23,311
14566,133,11,40.83,311
14523,131,6,36.13,311
13411,130,14,74.65,311
14314,129,10,34.42,311
15663,129,8,32.64,311
15263,129,7,32.54,311
14196,129,5,27.04,311
17844,129,5,14.99,311
16429,129,1,6.95,311
16093,129,1,2.85,311
13489,128,11,39.21,311
13003,128,5,17.55,311
12814,124,1,3.79,311
17747,123,2,16.7,311
12436,122,13,59.38,311
13470,122,9,32.85,311
13099,122,1,2.72,311
14436,121,8,35.78,311
14463,121,7,60.31,311
16761,119,13,41.56,311
15307,118,7,59.2,311
17339,117,9,42.97,311
13130,117,2,8.5,311
13848,115,10,23.91,311
15488,115,7,39.74,311
15653,115,6,17.44,311
16796,112,15,56.43,311
14500,111,7,57.5,311
16959,110,6,29.3,311
12664,110,6,20.4,311
12756,109,4,10.97,311
17347,109,1,3.06,311
12871,107,14,69.66,311
14124,107,5,11.79,311
13325,104,12,60.34,311
17628,104,4,14.6,311
14951,102,14,62.56,311
17475,102,12,44.83,311
12604,102,12,42.11,311
14887,102,3,10.3,311
16213,101,6,34.9,311
17079,101,2,13.9,311
15603,101,2,5.01,311
13127,100,13,58.38,311
12995,100,5,17.99,311
15744,100,3,6.87,311
14806,98,15,56.53,311
17498,98,14,49.58,311
16689,98,13,73.62,311
14908,97,14,74.95,311
13390,97,12,58.84,311
14473,97,7,42.75,311
13866,97,7,37.63,311
12612,97,4,16.89,311
16181,96,9,37.5,311
17805,96,8,37.14,311
17788,96,4,30.15,311
13061,95,10,54.03,311
13321,95,10,40.42,311
15348,95,9,37.02,311
14609,95,9,19.11,311
17427,94,2,12.33,311
15185,93,13,31.21,311
13972,93,12,54.8,311
13347,93,7,24.16,311
13095,93,6,16.16,311
15593,93,5,26.65,311
16591,91,10,64.43,311
15299,90,9,46.66,311
15739,89,8,36.19,311
16881,89,1,2.72,311
17382,88,13,58.9,311
13483,88,10,30.56,311
14054,88,6,21.08,311
16106,88,5,17.83,311
13947,88,4,21,311
13348,87,13,56.03,311
14501,87,11,46.23,311
13279,87,10,50.24,311
13845,87,9,35.59,311
16432,87,7,31.39,311
15937,87,7,30.6,311
16462,87,4,42,311
13419,86,13,37.61,311
13806,86,10,72.33,311
17030,86,9,45.41,311
13876,86,7,49.8,311
13689,86,7,26.01,311
14792,86,2,12.5,311
13260,84,7,51.25,311
16248,84,7,28.22,311
16179,83,11,63.06,311
18169,83,8,46.25,311
14027,83,6,24.86,311
17186,83,1,2.72,311
13690,82,9,71.75,311
17620,82,4,19.03,311
16171,82,3,16.25,311
12602,81,12,47.65,311
14642,81,2,10.01,311
13858,80,10,61.74,311
14648,426,369,1465.74,255
13206,423,465,1868.5,255
16391,423,244,1061.36,255
14399,417,171,793.86,255
16797,416,364,1722.21,255
14994,405,252,1071.14,255
13554,403,195,1213.67,255
13542,399,268,2142.96,255
15580,399,229,1015.16,255
13958,395,215,1405.43,255
16125,390,232,1307.46,255
16065,388,318,1320.9,255
16795,388,308,1275.14,255
13564,377,1042,5379.29,255
17406,353,217,1761.53,255
18106,352,164,884.54,255
12872,349,333,1488.28,255
15167,343,273,1425.21,255
14130,342,183,791.77,255
13615,335,341,2265.86,255
15808,329,632,3573.45,255
17850,325,1915,9465.14,255
16725,325,281,1542.74,255
13044,314,354,1923.9,255
16072,311,469,2819.08,255
13715,304,444,1932.98,255
17508,303,194,992.42,255
17138,298,179,1046.61,255
13093,290,1023,5122.79,255
14081,290,702,3364.16,255
17230,287,194,1187.75,255
13357,280,335,1746.32,255
15353,277,324,1623.06,255
13059,272,160,1067.85,255
16010,268,243,967.35,255
14669,264,315,1523.83,255
14154,262,275,1631.85,255
12982,262,187,948.95,255
14532,259,268,1818.27,255
14770,255,169,1026.43,255
17646,242,184,1376.3,255
14161,238,230,1050.08,255
13561,238,195,859.69,255
13052,235,224,1253.22,255
13952,234,341,2030.87,255
14988,234,202,855.58,255
17504,229,326,1626.64,255
14896,227,203,936.21,255
13243,226,178,821.43,255
14817,223,191,885.53,255
17550,220,253,1188.66,255
13659,220,243,1479.52,255
16889,217,193,944.81,255
18231,215,327,2018.32,255
14740,214,206,1093.71,255
17472,214,195,842.6,255
16883,210,232,1339.81,255
16520,209,327,1560.98,255
14625,208,253,1523.44,255
16501,406,169,784.67,254
17908,396,160,759.77,254
16718,392,161,682.55,254
16727,387,179,637.36,254
16351,355,177,701.49,254
14850,334,192,777.36,254
17829,321,165,721.03,254
15456,306,174,715.16,254
16823,250,161,776.37,254
17604,240,169,728.95,254
12625,234,169,637.98,254
17241,408,133,864.53,245
14134,405,155,855.29,245
15464,361,141,905.02,245
15823,360,155,847.95,245
14439,342,113,879.47,245
13963,331,144,892.45,245
14256,283,130,798.8,245
13485,256,153,858.49,245
15079,235,132,829.58,245
13151,226,144,1095.16,245
15658,213,116,849.35,245
16129,430,88,488.01,244
17853,430,70,432.35,244
15879,427,147,772.54,244
13677,427,97,540.67,244
12986,425,130,740.69,244
17003,425,98,402.21,244
15915,424,102,374.58,244
15425,423,105,539.53,244
14136,423,95,473.73,244
13648,423,94,482.48,244
13154,422,82,432.29,244
16787,420,96,516.36,244
13738,419,77,367.41,244
18098,419,71,376.61,244
13377,419,70,436.44,244
14899,418,123,680.95,244
16021,418,108,459.52,244
13857,416,107,459.5,244
18057,416,99,496.24,244
17366,415,102,506.98,244
17544,413,68,354.3,244
14417,410,105,422.12,244
13665,409,96,390.5,244
12978,408,126,533.97,244
17269,408,100,434.84,244
13156,408,92,472.92,244
15590,405,79,360.56,244
16972,405,73,485.55,244
18047,404,80,386.24,244
15173,403,79,379.74,244
15476,403,72,354.1,244
18025,402,101,402.08,244
16231,402,92,387.8,244
13891,401,92,426.68,244
17952,401,85,378.27,244
17322,399,157,645.13,244
14454,399,107,585.44,244
17150,399,91,642.59,244
15446,399,85,342.13,244
17804,399,84,386,244
14986,399,82,362.36,244
14170,398,131,573.35,244
17814,398,120,516.12,244
17756,398,78,373.03,244
18039,397,134,550.66,244
16223,397,110,530.33,244
14605,397,88,501.36,244
14729,396,117,480.28,244
17968,396,105,396.84,244
16754,395,141,467.95,244
17732,395,109,703.94,244
16510,395,97,581.86,244
16926,394,92,787.42,244
12725,394,78,402.6,244
14813,392,104,552.14,244
17860,391,140,620.74,244
13786,390,96,448.81,244
15332,389,128,552.47,244
16858,389,127,756.66,244
12870,389,87,587.7,244
15723,387,106,509.3,244
15503,385,104,409.49,244
14413,385,88,403.15,244
16499,383,147,787.02,244
16202,383,104,635.77,244
16812,383,101,545.92,244
15789,381,119,471.39,244
15279,377,73,448.64,244
15607,359,93,447.96,244
15326,356,128,659.44,244
13693,348,97,613.4,244
15422,346,117,656.93,244
17862,346,81,501.2,244
16387,345,73,386.48,244
14068,343,87,574.02,244
17714,343,76,506.57,244
16222,341,135,752.75,244
15222,341,128,400.48,244
13703,341,69,362.47,244
16714,340,104,693.82,244
16124,339,80,560.42,244
12501,338,147,624.39,244
12377,338,137,571,244
17062,336,115,475.3,244
13506,335,79,378.77,244
14549,334,111,566.89,244
14496,334,94,696.02,244
17358,326,123,614.98,244
14431,321,75,415.11,244
16546,313,95,385.5,244
17165,307,93,578.09,244
16792,305,86,405.36,244
14670,303,150,560.35,244
13382,303,78,342.78,244
14247,301,95,568.78,244
14048,300,116,477.93,244
12623,299,144,619.74,244
16392,292,114,488.39,244
13707,290,138,688.82,244
12514,290,75,363.72,244
17507,284,83,392.04,244
13239,284,77,387.69,244
16769,283,87,636.94,244
13649,279,93,544.3,244
13439,278,144,591.31,244
16980,278,101,443.6,244
13803,278,72,342.27,244
14479,276,131,665,244
16619,276,101,569.31,244
12755,272,106,433.81,244
15917,270,120,567.79,244
17438,270,69,469.41,244
14465,269,147,653.18,244
13501,265,104,611.31,244
13740,263,75,420.48,244
17362,262,120,607.2,244
17142,262,80,715.4,244
12582,261,89,451.81,244
17582,259,113,594.21,244
13474,259,106,535.19,244
18009,258,130,731.55,244
12733,257,138,773.19,244
12585,257,92,481.46,244
14672,257,87,434.45,244
12573,250,94,402.27,244
16163,248,70,513.95,244
16634,245,93,574.36,244
14304,245,91,525.09,244
18239,241,85,436.38,244
13711,241,77,478.57,244
15235,240,146,754.15,244
13642,238,103,518.78,244
17597,236,119,574.8,244
17889,235,98,500.65,244
14920,235,90,506.36,244
15732,235,83,367.7,244
12976,234,138,480.55,244
12857,233,114,653.55,244
14489,230,88,371.57,244
14320,229,79,418.47,244
18202,222,68,411.54,244
16275,219,104,600.71,244
14828,219,96,370.22,244
17051,217,131,487.94,244
12426,217,74,395.56,244
17454,215,109,537.24,244
13475,214,73,374.43,244
16529,213,96,501.86,244
13294,212,91,500.19,244
15508,212,83,447.58,244
14512,210,74,346.08,244
14682,210,73,373.09,244
17708,210,69,361.48,244
12802,209,109,457.04,244
16611,209,101,624.18,244
17987,208,131,519.64,244
12868,208,124,576.08,244
17854,208,99,460.23,244
14490,429,76,294.9,243
15390,419,69,271.14,243
17807,418,75,329.9,243
14599,413,72,308.73,243
15968,411,68,319.7,243
14510,398,71,272.56,243
15369,397,73,278.99,243
15880,392,80,337.88,243
16893,389,73,316.52,243
17890,345,69,302.53,243
17356,334,76,248.95,243
13584,329,72,285.61,243
13819,324,86,331.94,243
13753,310,68,267.93,243
13684,308,68,297.68,243
13166,305,68,311.81,243
17639,299,71,321.7,243
16625,297,81,340.2,243
15032,279,77,301.15,243
16105,271,87,328.95,243
14206,262,73,326.51,243
17601,262,68,305.09,243
18149,238,75,333.7,243
16756,237,70,340.03,243
16431,236,71,266.75,243
16306,236,68,280.81,243
16244,234,72,321.92,243
14985,221,75,301.45,243
14009,221,73,313.4,243
16117,212,71,334.09,243
17252,209,70,338.07,243
13395,208,78,301.45,243
15501,427,66,345.64,234
13293,415,62,343.9,234
12385,402,62,342.55,234
13202,401,59,422.17,234
15828,398,60,405.79,234
16274,396,60,367.75,234
13065,396,55,352.27,234
12855,395,64,481.3,234
15221,389,37,440.45,234
17496,381,62,401.13,234
17343,378,61,392.87,234
15266,361,43,346,234
15303,313,64,426.19,234
14779,303,36,344.05,234
16917,299,50,366.19,234
15057,298,65,353.07,234
14114,296,64,374.33,234
13299,291,61,425.37,234
14693,287,63,346.2,234
16096,287,60,553.19,234
14870,284,62,438.15,234
18071,280,67,341.29,234
13863,268,56,343.47,234
15109,263,45,344.65,234
14619,262,60,354.07,234
12354,255,55,356.72,234
15210,248,62,425.81,234
17849,241,46,518.38,234
17374,241,42,358.17,234
13531,228,52,353.88,234
16838,220,47,466.41,234
17531,213,60,393.5,234
15439,427,53,252.05,233
12389,425,45,205.49,233
14398,424,36,200.71,233
17473,424,34,178.6,233
16707,423,61,280.48,233
12958,423,42,268.74,233
12917,423,36,192.2,233
16888,423,34,222.44,233
17276,422,52,270.49,233
15792,422,50,206.36,233
13646,422,48,315.35,233
13921,422,41,315.6,233
18083,420,39,213.15,233
15441,419,54,295.98,233
17258,419,47,214.25,233
13691,419,44,180.86,233
15617,419,41,215.9,233
17726,418,56,323.18,233
16381,418,54,271.1,233
13660,418,36,245.92,233
13671,417,54,209.05,233
13945,417,48,257.85,233
14615,417,45,242.59,233
14365,417,45,179.37,233
17903,417,39,198.09,233
12803,416,48,172.22,233
14922,416,47,284.97,233
16677,416,45,259.95,233
12505,416,44,261.8,233
16118,416,42,207.37,233
17210,415,51,172.32,233
18007,415,49,179.1,233
13545,413,45,200.12,233
17300,413,41,168.01,233
14807,413,36,187.84,233
16314,412,54,310.85,233
17992,412,47,208.58,233
14065,412,44,254.11,233
17106,412,38,277.37,233
13605,410,43,170.3,233
16588,409,65,335.62,233
17776,409,65,287.48,233
17421,409,58,221.51,233
16089,409,41,219.5,233
16228,408,46,217.3,233
12874,408,45,197.37,233
17683,408,44,181.8,233
12629,408,42,183.48,233
16946,406,54,279.02,233
13275,406,41,171.53,233
17713,405,59,314.55,233
14478,405,58,233.24,233
15169,405,47,204.03,233
13086,405,40,232.33,233
16935,404,63,254.59,233
16155,404,46,215.95,233
12805,404,44,207.35,233
16699,403,55,253.79,233
17998,403,52,307.19,233
17167,402,66,327.14,233
17996,402,53,282.41,233
13019,402,52,336.59,233
17882,402,47,230.29,233
15961,402,35,213.03,233
16254,401,60,316.64,233
18031,401,56,200.35,233
16421,399,36,320.09,233
15989,398,61,313.29,233
18002,398,39,243.87,233
16355,397,47,245.02,233
13444,397,47,210.78,233
17342,397,34,292.46,233
14142,396,41,175.81,233
18074,396,39,262.77,233
17976,395,38,187.14,233
14679,394,58,304.49,233
17967,394,54,234.58,233
16658,391,56,340.89,233
15180,390,46,182.06,233
14821,389,56,267.14,233
13370,389,44,254.19,233
16252,389,38,202,233
15347,389,36,182.35,233
12605,388,66,239.24,233
17978,388,56,275.3,233
14355,388,55,236.54,233
17456,388,52,272.43,233
17307,388,48,186.51,233
16781,388,35,268.95,233
14437,388,34,181.85,233
14082,387,62,266.78,233
12785,387,52,319.7,233
17880,387,44,207.8,233
17251,385,54,303.3,233
15454,385,39,194.94,233
17303,384,46,235.47,233
17524,384,43,171.55,233
17194,383,53,267.09,233
16262,383,43,221.13,233
18141,383,37,190.59,233
13295,382,65,285.41,233
13874,381,52,326.41,233
17691,381,37,193.5,233
15460,377,42,216.3,233
16270,376,51,268.48,233
13304,374,60,328.4,233
13187,360,42,220.74,233
18085,353,56,269.75,233
18212,349,39,221.49,233
13859,349,34,216.36,233
12402,346,58,257.55,233
12652,345,51,239.22,233
14248,341,46,207.04,233
12591,340,64,341.2,233
15661,340,41,198.46,233
12764,339,43,323.39,233
12735,338,39,266.85,233
17619,335,62,240.68,233
15448,335,48,242.81,233
18095,335,46,203.9,233
12373,334,45,199.15,233
15107,334,41,310.85,233
14627,334,34,170.2,233
17223,333,53,334.23,233
17912,333,39,230.6,233
13800,332,66,315.72,233
17226,331,55,248.3,233
17392,329,58,327.1,233
12956,329,36,177.93,233
14600,328,52,301.72,233
13706,325,37,233.68,233
14497,324,38,254.66,233
12410,324,38,245.44,233
16897,322,35,254.85,233
16765,317,40,168.4,233
12988,315,57,326.34,233
17499,312,65,305.25,233
12945,311,42,243.38,233
15543,311,42,181.83,233
14036,307,34,221.58,233
12866,306,58,299.36,233
13497,305,53,275.68,233
12873,305,34,185.78,233
16159,304,42,216.31,233
14570,303,50,238.51,233
17325,303,36,186.26,233
15944,299,37,218.53,233
14727,297,62,242.25,233
16471,297,50,244.89,233
14350,297,41,219.42,233
13708,294,42,172.56,233
16037,292,59,254.47,233
13121,292,49,179.24,233
17542,292,43,192.28,233
15695,289,54,322.51,233
15019,289,53,232.1,233
16402,287,57,267.95,233
13262,286,42,245.47,233
15457,285,53,201.84,233
15437,285,49,253.03,233
16135,285,38,211.15,233
12811,284,48,218.35,233
16250,284,34,188.02,233
16022,283,62,301.93,233
13341,283,40,242.75,233
13368,279,50,243.73,233
12792,279,45,222.53,233
15832,277,47,205.7,233
14890,276,52,209.27,233
17580,275,63,266.11,233
13626,275,45,256.86,233
13781,273,52,305.26,233
16142,272,35,174.07,233
18108,271,39,258.93,233
17492,271,39,226.58,233
14220,270,36,210.37,233
12580,269,48,188.69,233
16643,268,53,261.19,233
16623,268,42,204.9,233
14326,265,45,229.7,233
13484,264,37,261.5,233
15777,264,36,247.96,233
13221,263,43,295.03,233
12639,261,48,208.72,233
15246,261,44,222.1,233
17990,259,50,229.18,233
12754,258,62,193.63,233
16947,258,53,240.18,233
13101,257,45,205.68,233
17746,257,37,181.47,233
15655,256,34,200.56,233
17277,250,62,308.71,233
15223,248,45,269.26,233
17991,248,36,239.83,233
16227,242,37,184.58,233
18183,241,40,223.38,233
18078,240,61,305.06,233
13723,240,54,292.77,233
17548,240,45,173.11,233
15092,238,43,315.68,233
14699,237,47,198.3,233
13235,235,52,250.14,233
16006,234,66,278.13,233
14873,233,47,300.79,233
15813,230,37,222.71,233
13976,229,48,315.26,233
17871,227,67,319.04,233
13405,227,42,276.62,233
18048,226,52,240.82,233
14647,224,45,234.82,233
13339,223,43,310.32,233
15314,222,47,177.49,233
13479,221,54,246.61,233
16448,221,41,181.18,233
16356,220,59,245.74,233
16034,219,52,222.38,233
16810,215,38,249.08,233
12790,215,38,229.1,233
13398,215,38,223.77,233
17820,214,42,209.84,233
17375,213,66,326.49,233
12590,213,66,310.81,233
17578,213,58,301.99,233
15918,213,53,263.34,233
16449,213,39,208.47,233
16763,208,39,239.75,233
15481,424,35,131.21,232
17363,418,34,146.7,232
14526,412,35,133.78,232
13550,406,34,125.11,232
16001,404,36,163.46,232
14458,403,39,132.91,232
13987,402,41,157.93,232
12961,402,38,138.55,232
15037,399,36,146.03,232
15583,399,36,139.31,232
12767,398,34,133.73,232
13108,395,35,119.56,232
15363,395,34,151.84,232
15224,381,35,159.53,232
12793,357,38,154.74,232
13898,348,41,166.88,232
13008,346,36,150.92,232
15415,336,44,166.49,232
17431,336,42,167.48,232
17843,326,41,166.15,232
16494,319,42,144.83,232
16078,306,34,138.14,232
16766,296,34,164.4,232
16721,285,33,144.34,232
13712,269,33,157.79,232
16834,250,36,124.53,232
15891,249,38,164.38,232
14022,248,43,165.58,232
12770,233,34,165.43,232
14000,229,40,148.46,232
13762,227,42,134.99,232
17176,224,38,155.82,232
15882,221,45,159.82,232
16216,290,32,376.44,224
14924,268,24,345.97,224
13836,422,30,194.91,223
12907,418,24,170.26,223
16868,417,32,196.25,223
17476,416,28,231.79,223
17558,416,25,168.17,223
16074,413,19,198.5,223
17335,406,32,169.76,223
12880,404,33,201.47,223
16590,404,33,201.15,223
14202,404,29,303.18,223
12889,404,25,175.83,223
15084,402,30,238.38,223
15165,396,24,169.9,223
17547,395,31,182.45,223
15070,395,31,167.85,223
16138,391,33,198.9,223
13807,390,25,238.75,223
14932,388,29,204.84,223
12666,382,32,186.36,223
15346,355,33,169.36,223
14270,354,29,190.55,223
15100,353,22,208.5,223
13385,352,32,218.34,223
12346,348,22,190.1,223
12829,345,20,229.13,223
13161,336,27,211.29,223
12943,324,26,185.6,223
14176,320,33,187.54,223
12707,314,32,170.39,223
18114,313,25,196.8,223
18280,300,32,198.35,223
16152,291,29,231.31,223
15408,287,33,215.24,223
15589,275,27,173.79,223
17701,275,23,181.15,223
16586,271,25,172.49,223
12769,261,28,179.9,223
14311,248,29,199.49,223
13731,242,29,187.07,223
16943,234,33,291.14,223
16116,228,31,211.14,223
13572,228,30,193.58,223
17770,221,30,189.33,223
12974,220,23,176.11,223
18190,215,33,168.55,223
15405,212,30,190.97,223
15852,209,32,208.86,223
17874,208,31,193.46,223
14294,430,22,118.02,222
16635,429,23,99.25,222
15887,429,18,87.46,222
16606,427,18,124.7,222
16876,426,29,113.4,222
14429,426,20,85.77,222
13251,425,23,82.19,222
15337,425,22,128.93,222
16060,423,20,142.75,222
15294,423,15,90.95,222
16559,420,16,96.35,222
17000,419,28,99.05,222
13773,419,18,85.17,222
12892,419,17,90.63,222
14927,419,17,75.55,222
16740,418,27,135.06,222
16977,418,22,164.75,222
17208,418,22,85.79,222
17983,418,21,104.42,222
15011,418,19,75.82,222
15001,417,29,155.16,222
13252,417,21,150.85,222
16662,417,15,81.95,222
17803,415,18,80.19,222
15726,413,19,121.68,222
14358,412,25,89.79,222
15842,411,27,149.78,222
13795,411,26,100.41,222
15161,411,23,94.96,222
14811,410,25,124.5,222
13964,410,22,117.39,222
17200,410,22,90.98,222
13237,410,16,123.05,222
17355,409,28,120.43,222
13996,409,25,110.42,222
17868,409,15,92.35,222
15138,408,29,156.13,222
15846,408,28,108.27,222
13961,408,18,106.6,222
12419,408,18,99.9,222
15519,406,31,152.69,222
12858,406,30,165.32,222
15155,406,22,133.74,222
17275,406,21,114.59,222
16373,405,28,135.9,222
17782,405,26,97.25,222
15377,405,16,111.3,222
13624,404,24,123.03,222
16437,404,21,85.55,222
17766,404,17,89.11,222
13181,404,17,79.57,222
13843,404,15,91.95,222
15509,403,22,129.39,222
16874,402,28,146.22,222
17989,402,26,99.08,222
14721,402,22,105.35,222
15020,402,18,91.21,222
18003,399,22,86.87,222
17607,399,18,76.78,222
14008,398,30,126.56,222
12996,398,21,164.35,222
12351,398,20,89.04,222
17826,397,28,119.76,222
15960,397,25,156.88,222
17688,397,20,115.6,222
16048,396,31,130.27,222
17643,396,30,162.3,222
18011,396,29,159.57,222
14237,396,24,148.53,222
15350,396,23,97.75,222
12791,396,20,86.18,222
16583,396,18,78.9,222
18119,390,28,127.1,222
16679,389,15,109.8,222
15945,388,15,75.85,222
18004,385,31,142.46,222
12797,383,28,143.07,222
13948,383,22,131.7,222
17551,382,27,121.45,222
17525,382,22,156.2,222
18050,382,17,90.72,222
15160,380,21,92.76,222
18176,376,29,149.4,222
12734,375,15,79.4,222
13922,374,30,158.07,222
15562,374,21,95.41,222
16282,362,30,166.1,222
12651,357,28,108,222
17569,355,25,130.44,222
15447,353,25,154.67,222
16315,353,22,146.44,222
12672,352,22,133.85,222
15262,346,24,116.99,222
15174,345,27,129.71,222
15052,342,26,108.94,222
15213,341,23,82.57,222
13002,341,21,111.77,222
17094,341,19,83.1,222
17239,335,28,157.15,222
15881,335,27,142.45,222
13600,335,17,98.51,222
12559,333,21,111.28,222
13581,332,26,115.7,222
16030,332,24,98.71,222
15090,331,23,127.92,222
13809,328,18,153.85,222
17859,327,22,87.39,222
16425,325,20,127.19,222
17334,324,32,141.87,222
15638,324,25,141.66,222
18159,324,22,153.15,222
18250,324,21,127.42,222
16084,322,30,143.45,222
14935,320,25,92.15,222
13893,320,17,147.6,222
15670,319,18,101.8,222
13932,317,16,129.65,222
12365,314,18,83.17,222
12852,313,19,107.45,222
16913,313,15,86.41,222
